# bert_prediction,  crf_prediction
#此开卷第一回也．作者自云：因曾历过一番梦幻之后，故将真事隐去，而借"通灵"之说，撰此《石头记》一书也．故曰"甄士隐"云云．但书中所记何事何人？自又云：   |||  作者  ||| 作者自云
1 0
#惜春便将妙玉来瞧他，留着下棋守夜的话说了。凤姐道：   |||  凤姐  ||| 惜春凤姐
1 0
#一回进来说：   |||  一回  ||| 
1 0
#且说那伙贼原是何三等邀的，偷抢了好些金银财宝接运出去，见人追赶，知道都是那些不中用的人，要往西边屋内偷去。在窗外看见里面灯光底下两个美人：一个姑娘，一个姑子。那些贼那顾性命，顿起不良，就要踹进来，因见包勇来赶，才获赃而逃，只不见了何三。大家且躲入窝家，到第二天打听动静，知是何三被他们打死，已经报了文武衙门，这里是躲不住的。便商量趁早归入海洋大盗一处去，若迟了，通缉文书一行，关津上就过不去了。内中一个人胆子极大，便说：   |||  一个人  ||| 一个人胆子
1 0
#且说贾政等送殡到了寺内，安厝毕，亲友散去。贾政在外厢房伴灵，邢王二夫人等在内，一宿无非哭泣。到了第二日，重新上祭，正摆饭时，只见贾芸进来，在老太太灵前磕了个头，忙忙的跑到贾政跟前，跪下请了安，喘吁吁的将昨夜被盗，将老太太上房的东西都偷去，包勇赶贼打死了一个，已经呈报文武衙门的话说了一遍。贾政听了发怔。邢王二夫人等在里头也听见了，都唬得魂不附体，并无一言，只有啼哭。贾政过了一会子，问：   |||  贾政  ||| 贾政贾政
1 0
#那时贾琏领了宝玉等别处上祭未回，贾政叫人赶了回来。贾琏听了，急得直跳，一见芸儿，也不顾贾政在那里，便把贾芸狠狠的骂了一顿，说：   |||  贾政  ||| 贾政贾琏
1 0
#贾琏然后跪下，说：   |||  贾琏  ||| 
1 0
#贾琏心里明知老太太的东西都是鸳鸯经管，他死了问谁？就问珍珠，他们那里记得清楚？只不敢驳回，连连的答应了。回身走到里头，邢王二夫人又埋怨了一顿，叫贾琏：   |||  邢王二夫人  ||| 
1 0
#林之孝自知有罪，便跪下回道：   |||  林之孝  ||| 林之孝自
1 0
#贾琏吃惊道：   |||  贾琏  ||| 
1 0
#林之孝又将包勇打死的伙贼似周瑞的干儿子的话回了贾琏。贾琏道：   |||  贾琏  ||| 林之孝贾琏。贾琏
1 0
#林之孝回道：   |||  林之孝  ||| 
1 0
#林之孝回道：   |||  林之孝  ||| 
1 0
#林之孝回说：   |||  林之孝  ||| 林之孝回
1 0
#贾琏听了更生气，便要打上夜的人。林之孝哀告道：   |||  林之孝  ||| 贾琏的人。林之孝哀告
1 0
#林之孝将上夜的人说奉***命捆着等爷审问的话回了。贾琏问：   |||  贾琏  ||| 林之孝将上夜的人贾琏
1 0
#包勇也不言语。惜春恐他说出那话，心下着急。凤姐也不敢言语。只见外头说：   |||  外头  ||| 凤姐
1 0
#天已二更。不言这里贼去关门，众人更加小心，不敢睡觉。且说伙贼一心想着妙玉，知是孤庵女众，不难欺负。到了三更夜静，便拿了短兵器，带些闷香，跳上高墙。远远瞧见栊翠庵内灯光犹亮，便潜身溜下，藏在房头僻处。等到四更，见里头只有一盏海灯，妙玉一人在蒲团上打坐。歇了一会，便嗳声叹气的说道：   |||  玉一人  ||| 盏海灯，妙玉一人
1 0
#只言栊翠庵一个跟妙玉的女尼，他本住在静室后面，睡到五更，听见前面有人声响，只道妙玉打坐不安。后来听见有男人脚步，门窗响动，欲要起来瞧看，只是身子发软，懒怠开口，又不听见妙玉言语，只睁着两眼听着，到了天亮，才觉得心里清楚。披衣起来，叫了道婆预备妙玉茶水，他便往前面来看妙玉。岂知妙玉的踪迹全无，门窗大开。心里诧异昨晚响动，甚是疑心，说：   |||  妙玉  ||| 道妙玉婆预备妙玉茶妙玉。岂
1 0
#走出院门一看，有一个软梯靠墙立着，地下还有一把刀鞘，一条搭膊，便道：   |||  软梯  ||| 
1 0
#急叫人起来查看，庵门仍是紧闭。那些婆子侍女们都说：   |||  那些婆子侍女们  ||| 。那些婆子
1 0
#众人不知，也都着忙，开了庵门，满园里都找到了，想来或是到四姑娘那里去了。众人来叩腰门，又被包勇骂了一顿。众人说道：   |||  众人  ||| 众人众人
1 0
#包勇道：   |||  包勇  ||| 
1 0
#包勇生气道：   |||  包勇  ||| 
1 0
#众人陪笑央告道：   |||  众人  ||| 
1 0
#包勇道：   |||  包勇  ||| 
1 0
#想到其间，便要把自己的青丝铰去，要想出家。彩屏等听见，急忙来劝，岂知已将一半头发铰去了。彩屏愈加着忙，说道：   |||  彩屏  ||| 
1 0
#正在吵闹，只见妙玉的道婆来找妙玉。彩屏问起来由，先唬了一跳，说：   |||  彩屏  ||| 妙玉的道婆来找妙玉。彩屏
1 0
#正说着，包勇又在腰门那里嚷说：   |||  包勇  ||| 
1 0
#彩屏听见恐耽不是，只得催婆子出去，叫人关了腰门。惜春于是更加苦楚。无奈彩屏等再三以礼相劝，仍旧将一半青丝笼起。大家商议：   |||  大家  ||| 惜
1 0
#且说贾琏回到铁槛寺，将到家中查点了上夜的人，开了失单报去的话，回了贾政。贾政道：   |||  贾政  ||| 贾政。贾政
1 0
#贾琏便将琥珀记得的数目单子呈出，并说：   |||  贾琏  ||| 贾琏子呈
1 0
#贾政听了合意，就点头不言。贾琏进内见了邢王二夫人，商量着：   |||  贾琏  ||| 贾政
1 0
#邢夫人便与王夫人商议妥了。过了一夜，贾政也不放心，打发宝玉进来说：   |||  贾政  ||| 邢夫人
1 0
#都起来正要走时，只见赵姨娘还爬在地下不起。周姨娘打量他还哭，便去拉他。岂知赵姨娘满嘴白沫，眼睛直竖，把舌头吐出，反把家人唬了一跳。贾环过来乱嚷。赵姨娘醒来说道：   |||  赵姨娘  ||| 周姨娘。赵姨娘醒来
1 0
#众人先只说鸳鸯附着他，后头听说马道婆的事，又不象了。邢王二夫人都不言语，只有彩云等代他央告道：   |||  邢王二夫人  ||| 众人有彩云
1 0
#说着，口里又叫：   |||  说  ||| 
1 0
#于是爷们等先回。这里赵姨娘还是混说，一时救不过来。邢夫人恐他又说出什么来，便说：   |||  邢夫人  ||| 
1 0
#王夫人本嫌他，也打撒手儿。宝钗本是仁厚的人，虽想着他害宝玉的事，心里究竟过不去，背地里托了周姨娘在这里照应。周姨娘也是个好人，便应承了。李纨说道：   |||  李纨  ||| 宝钗周姨娘周姨娘
1 0
#于是大家都要起身。贾环着急说：   |||  贾环  ||| 
1 0
#贾环就不敢言语了。宝玉道：   |||  宝玉  ||| 贾环宝玉
1 0
#贾政邢夫人等先后到家，到了上房，哭了一场。林之孝带了家下众人请了安，跪着。贾政喝道：   |||  贾政  ||| 贾政邢夫人贾政
1 0
#凤姐那日发晕了几次，竟不能出接，只有惜春见了，觉得满面羞惭。邢夫人也不理他，王夫人仍是照常，李纨、宝钗拉着手说了几句话。独有尤氏说道：   |||  尤氏  ||| 凤姐惜春邢夫人
1 0
#次日，林之孝一早进书房跪着，贾政将前后被盗的事问了一遍，并将周瑞供了出来，又说：   |||  贾政  ||| 林之孝一
1 0
#立刻叫人到城外将周瑞捆了，送到衙门审问。林之孝只管跪着，不敢起来。贾政道：   |||  贾政  ||| 林之孝贾政
1 0
#林之孝道：   |||  林之孝  ||| 
1 0
#贾琏一腿跪着，在贾政身边说了一句话。贾政把眼一瞪道：   |||  贾政  ||| 
1 0
#贾琏红了脸，不敢言语，站起来也不敢动。贾政道：   |||  贾政  ||| 贾琏贾政
1 0
#话说赵姨娘在寺内得了暴病，见人少了，更加混说起来，唬得众人都恨，就有两个女人搀着．赵姨娘双膝跪在地下，说一回，哭一回，有时爬在地下叫饶，说：   |||  赵姨娘  ||| 
1 0
#有一时双手合着，也是叫疼．眼睛突出，嘴里鲜血直流，头发披散，人人害怕，不敢近前．那时又将天晚，赵姨娘的声音只管喑哑起来了，居然鬼嚎一般．无人敢在他跟前，只得叫了几个有胆量的男人进来坐着，赵姨娘一时死去，隔了些时又回过来，整整的闹了一夜．到了第二天，也不言语，只装鬼脸，自己拿手撕开衣服，露出胸膛，好象有人剥他的样子．可怜赵姨娘虽说不出来，其痛苦之状实在难堪．正在危急，大夫来了，也不敢诊，只嘱咐"办理后事罢"，说了起身就走．那送大夫的家人再三央告说：   |||  家人  ||| 人人
1 0
#那人去了，这里一人传十，十人传百，都知道赵姨娘使了毒心害人被阴司里拷打死了．又说是"琏二奶奶只怕也好不了，怎么说琏二奶奶告的呢。”这些话传到平儿耳内，甚是着急，看着凤姐的样子实在是不能好的了，看着贾琏近日并不似先前的恩爱，本来事也多，竟象不与他相干的．平儿在凤姐跟前只管劝慰，又想着邢王二夫人回家几日，只打发人来问问，并不亲身来看．凤姐心里更加悲苦．贾琏回来也没有一句贴心的话．凤姐此时只求速死，心里一想，邪魔悉至．只见尤二姐从房后走来，渐近床前说：   |||  尤二姐  ||| 赵姨娘贾琏
1 0
#凤姐恍惚说道：   |||  凤姐  ||| 
1 0
#凤姐一时苏醒，想起尤二姐已死，必是他来索命．被平儿叫醒，心里害怕，又不肯说出，只得勉强说道：   |||  凤姐  ||| 平儿
1 0
#平儿上去捶着，见个小丫头子进来，说是"刘姥姥来了，婆子们带着来请***安。”平儿急忙下来说：   |||  平儿  ||| 平儿小丫头子
1 0
#凤姐刚要合眼，又见一个男人一个女人走向炕前，就象要上炕似的．凤姐着忙，便叫平儿说：那里来了一个男人跑到这里来了！一瞧，不见有人，心里明白，不肯说出来，便问丰儿道：   |||  凤姐  ||| 女人
1 0
#丰儿道：   |||  丰儿  ||| 
1 0
#只见平儿同刘姥姥带了一个小女孩儿进来，说：   |||  平儿  ||| 
1 0
#便叫青儿给姑奶奶请安．青儿只是笑，凤姐看了倒也十分喜欢，便叫小红招呼着．刘姥姥道：   |||  刘姥姥  ||| 凤姐刘姥姥
1 0
#平儿听着那话不在理，便在背地里扯他．刘姥姥会意，便不言语．那里知道这句话倒合了凤姐的意，扎挣着说：   |||  刘姥姥  ||| 平儿刘姥姥
1 0
#刘姥姥诧异道：   |||  刘姥姥  ||| 
1 0
#巧姐儿听见他母亲悲哭，便走到炕前用手拉着凤姐的手，也哭起来．凤姐一面哭着道：   |||  姐  ||| 凤姐
1 0
#巧姐儿道：   |||  巧姐儿  ||| 
1 0
#巧姐儿便走到跟前，刘姥姥忙着拉着道：   |||  刘姥姥  ||| 
1 0
#巧姐儿道：   |||  巧姐儿  ||| 
1 0
#说着，自己还笑，他说：   |||  他  ||| 
1 0
#这里平儿恐刘姥姥话多，搅烦了凤姐，便拉了刘姥姥说：   |||  平儿  ||| 
1 0
#刘姥姥千恩万谢的说道：   |||  刘姥姥  ||| 
1 0
#，说着，指着青儿说：   |||  ，  ||| 
1 0
#说着，又掉下泪来．平儿等着急，也不等他说完拉着就走，说：   |||  平儿  ||| 
1 0
#拉着刘姥姥到下房坐着，青儿在巧姐儿那边．刘姥姥道：   |||  刘姥姥  ||| 刘姥姥刘姥姥
1 0
#正说着，又听凤姐叫呢．平儿及到床前，凤姐又不言语了．平儿正问丰儿，贾琏进来，向炕上一瞧，也不言语，走到里间气哼哼的坐下．只有秋桐跟了进去，倒了茶，殷勤一回，不知嘁嘁喳喳的说些什么．回来贾琏叫平儿来问道：   |||  秋桐  ||| 平儿
1 0
#平儿见贾琏有气，又不敢问，只得出来凤姐耳边说了一声．凤姐不言语，平儿便将一个匣子搁在贾琏那里就走．贾琏道：   |||  贾琏  ||| 凤姐贾琏
1 0
#平儿忍气打开，取了钥匙开了柜子，便问道：   |||  平儿  ||| 
1 0
#平儿气得哭道：   |||  平儿  ||| 
1 0
#平儿听了，一句不言语，将柜里东西搬出．只见小红过来说：   |||  小红  ||| 平儿小
1 0
#说着，掉下泪来．丰儿进来说：   |||  丰儿  ||| 
1 0
#这里凤姐愈加不好，丰儿等不免哭起来．巧姐听见赶来．刘姥姥也急忙走到炕前，嘴里念佛，捣了些鬼，果然凤姐好些．一时王夫人听了丫头的信，也过来了，先见凤姐安静些，心下略放心，见了刘姥姥，便说：   |||  王夫人  ||| 刘姥姥
1 0
#不及细说，只言凤姐的病．讲究了半天，彩云进来说：   |||  彩云  ||| 云
1 0
#凤姐明知刘姥姥一片好心，不好勉强，只得留下，说：   |||  凤姐  ||| 
1 0
#刘姥姥顺口答应，便说：   |||  刘姥姥  ||| 
1 0
#且说栊翠庵原是贾府的地址，因盖省亲园子，将那庵圈在里头，向来食用香火并不动贾府的钱粮．今日妙玉被劫，那女尼呈报到官，一则候官府缉盗的下落，二则是妙玉基业不便离散，依旧住下．不过回明了贾府．那时贾府的人虽都知道，只为贾政新丧，且又心事不宁，也不敢将这些没要紧的事回禀．只有惜春知道此事，日夜不安．渐渐传到宝玉耳边，说妙玉被贼劫去，又有的说妙玉凡心动了跟人而走．宝玉听得十分纳闷，想来必是被强徒抢去，这个人必不肯受，一定不屈而死．但是一无下落，心下甚不放心，每日长嘘短叹．还说：   |||  宝玉  ||| 玉女尼呈报到官有惜春妙玉宝玉
1 0
#又想到：   |||  又  ||| 
1 0
#由是一而二，二而三，追思起来，想到《庄子>>上的话，虚无缥缈，人生在世，难免风流云散，不禁的大哭起来．袭人等又道是他的疯病发作，百般的温柔解劝．宝钗初时不知何故，也用话箴规．怎奈宝玉抑郁不解，又觉精神恍惚．宝钗想不出道理，再三打听，方知妙玉被劫不知去向，也是伤感，只为宝玉愁烦，便用正言解释．因提起"兰儿自送殡回来，虽不上学，闻得日夜攻苦．他是老太太的重孙，老太太素来望你成人，老爷为你日夜焦心，你为闲情痴意糟蹋自己，我们守着你如何是个结果！"说得宝玉无言可答，过了一回才说道：   |||  宝钗  ||| 人生宝玉宝钗玉
1 0
#宝玉见屋里人少，想起：   |||  宝玉  ||| 
1 0
#因又一想：   |||  因  ||| 
1 0
#紫鹃听了唬了一跳，怔怔的半日才说：   |||  紫鹃  ||| 
1 0
#紫鹃听着，似乎是宝玉的声音，便问：   |||  紫鹃  ||| 
1 0
#宝玉在外轻轻的答应了一声．紫鹃问道：   |||  紫鹃  ||| 
1 0
#紫鹃停了一会儿说道：   |||  紫鹃  ||| 
